"","SCHOOL.CODE","PUBLIC..PRIVATE","Public.School.District.ID","PUBLIC.SCHOOL.DISTRICT","CITY","COUNTY","SCHOOL.NAME","ENROLLMENT","UP_TO_DATE","CONDITIONAL","PME","PBE_BETA","DTP","POLIO","MMR","HEPB","VARICELLA","REPORTED","DTP_Perc","POLIO_Perc","MMR_Perc","HEPB_Perc","UP_TO_DATE_Perc","CONDITIONAL_Perc"
"1498",6050231,"PUBLIC","612810","ENTERPRISE ELEMENTARY","REDDING","SHASTA","MISTLETOE ELEMENTARY",82,79,1,0,2,80,79,79,80,80,"Y",97.5609756097561,96.3414634146341,96.3414634146341,97.5609756097561,96.3414634146341,1.21951219512195
"1499",6050256,"PUBLIC","612810","ENTERPRISE ELEMENTARY","REDDING","SHASTA","ROTHER ELEMENTARY",89,74,10,0,5,75,78,79,82,84,"Y",84.2696629213483,87.6404494382023,88.7640449438202,92.1348314606742,83.1460674157303,11.2359550561798
"1500",6050264,"PUBLIC","612810","ENTERPRISE ELEMENTARY","REDDING","SHASTA","SHASTA MEADOWS ELEMENTARY",66,48,17,0,1,53,53,53,63,64,"Y",80.3030303030303,80.3030303030303,80.3030303030303,95.4545454545455,72.7272727272727,25.7575757575758
"1501",6111470,"PUBLIC","612810","ENTERPRISE ELEMENTARY","REDDING","SHASTA","BOULDER CREEK ELEMENTARY",135,93,32,0,10,96,96,97,111,110,"Y",71.1111111111111,71.1111111111111,71.8518518518519,82.2222222222222,68.8888888888889,23.7037037037037
"1502",126011,"PUBLIC","612840","ESCALON UNIFIED","ESCALON","SAN JOAQUIN","ESCALON CHARTER ACADEMY",21,20,0,0,1,20,20,20,20,20,"Y",95.2380952380952,95.2380952380952,95.2380952380952,95.2380952380952,95.2380952380952,0
"1503",6041784,"PUBLIC","612840","ESCALON UNIFIED","STOCKTON","SAN JOAQUIN","COLLEGEVILLE ELEMENTARY",20,16,3,0,1,16,16,16,18,18,"Y",80,80,80,90,80,15
"1504",6041792,"PUBLIC","612840","ESCALON UNIFIED","ESCALON","SAN JOAQUIN","DENT ELEMENTARY",110,106,1,0,3,106,106,106,107,107,"Y",96.3636363636364,96.3636363636364,96.3636363636364,97.2727272727273,96.3636363636364,0.909090909090909
"1505",6041800,"PUBLIC","612840","ESCALON UNIFIED","FARMINGTON","SAN JOAQUIN","FARMINGTON ELEMENTARY",13,13,0,0,0,13,13,13,13,13,"Y",100,100,100,100,100,0
"1506",6041834,"PUBLIC","612840","ESCALON UNIFIED","ESCALON","SAN JOAQUIN","VAN ALLEN ELEMENTARY",61,56,4,1,0,56,57,57,58,57,"Y",91.8032786885246,93.4426229508197,93.4426229508197,95.0819672131148,91.8032786885246,6.55737704918033
"1507",101535,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","HERITAGE K-8 CHARTER",72,69,0,0,3,69,69,69,69,69,"Y",95.8333333333333,95.8333333333333,95.8333333333333,95.8333333333333,95.8333333333333,0
"1508",102608,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","FARR AVENUE ELEMENTARY",144,140,4,0,0,140,140,140,143,143,"Y",97.2222222222222,97.2222222222222,97.2222222222222,99.3055555555556,97.2222222222222,2.77777777777778
"1509",107862,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","REIDY CREEK ELEMENTARY",122,100,1,0,21,101,101,101,100,101,"Y",82.7868852459016,82.7868852459016,82.7868852459016,81.9672131147541,81.9672131147541,0.819672131147541
"1510",107870,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","BERNARDO ELEMENTARY",83,69,9,1,4,72,72,73,75,78,"Y",86.7469879518072,86.7469879518072,87.9518072289157,90.3614457831325,83.1325301204819,10.8433734939759
"1511",6038178,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","CENTRAL ELEMENTARY",140,135,1,0,4,136,136,135,136,136,"Y",97.1428571428571,97.1428571428571,96.4285714285714,97.1428571428571,96.4285714285714,0.714285714285714
"1512",6038186,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","CONWAY ELEMENTARY",132,130,0,0,2,130,130,130,130,130,"Y",98.4848484848485,98.4848484848485,98.4848484848485,98.4848484848485,98.4848484848485,0
"1513",6038202,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","FELICITA ELEMENTARY",155,150,4,0,1,150,151,154,154,154,"Y",96.7741935483871,97.4193548387097,99.3548387096774,99.3548387096774,96.7741935483871,2.58064516129032
"1514",6038228,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","JUNIPER ELEMENTARY",125,120,4,0,1,121,123,122,123,124,"Y",96.8,98.4,97.6,98.4,96,3.2
"1515",6038236,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","LINCOLN ELEMENTARY",113,112,0,1,0,112,112,112,112,112,"Y",99.1150442477876,99.1150442477876,99.1150442477876,99.1150442477876,99.1150442477876,0
"1516",6038244,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","OAK HILL ELEMENTARY",166,155,7,1,3,157,157,158,160,162,"Y",94.578313253012,94.578313253012,95.1807228915663,96.3855421686747,93.3734939759036,4.21686746987952
"1517",6038251,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","ROSE ELEMENTARY",111,110,1,0,0,110,110,110,111,110,"Y",99.0990990990991,99.0990990990991,99.0990990990991,100,99.0990990990991,0.900900900900901
"1518",6038939,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","GLEN VIEW ELEMENTARY",148,143,2,0,3,143,143,143,145,145,"Y",96.6216216216216,96.6216216216216,96.6216216216216,97.972972972973,96.6216216216216,1.35135135135135
"1519",6038947,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","ORANGE GLEN ELEMENTARY",151,144,5,0,2,146,147,146,148,149,"Y",96.6887417218543,97.3509933774834,96.6887417218543,98.0132450331126,95.364238410596,3.3112582781457
"1520",6066997,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","MILLER ELEMENTARY",79,75,0,0,4,75,75,75,75,75,"Y",94.9367088607595,94.9367088607595,94.9367088607595,94.9367088607595,94.9367088607595,0
"1521",6102750,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","NORTH BROADWAY ELEMENTARY",106,101,1,0,4,101,102,101,102,102,"Y",95.2830188679245,96.2264150943396,95.2830188679245,96.2264150943396,95.2830188679245,0.943396226415094
"1522",6107882,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","L. R. GREEN ELEMENTARY",117,90,21,0,6,97,96,97,107,109,"Y",82.9059829059829,82.051282051282,82.9059829059829,91.4529914529915,76.9230769230769,17.948717948718
"1523",6110381,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","PIONEER ELEMENTARY",120,112,4,0,4,116,114,115,115,115,"Y",96.6666666666667,95,95.8333333333333,95.8333333333333,93.3333333333333,3.33333333333333
"1524",6111769,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","ROCK SPRINGS ELEMENTARY",117,115,0,0,2,115,115,115,115,115,"Y",98.2905982905983,98.2905982905983,98.2905982905983,98.2905982905983,98.2905982905983,0
"1525",6116776,"PUBLIC","612880","ESCONDIDO UNION","ESCONDIDO","SAN DIEGO","CLASSICAL ACADEMY",111,77,0,0,34,77,77,77,77,77,"Y",69.3693693693694,69.3693693693694,69.3693693693694,69.3693693693694,69.3693693693694,0
"1526",6056311,"PUBLIC","612930","ESPARTO UNIFIED","ESPARTO","YOLO","ESPARTO K-8",80,77,0,0,3,77,77,77,77,77,"Y",96.25,96.25,96.25,96.25,96.25,0
"1527",102939,"PUBLIC","612960","ETIWANDA ELEMENTARY","ETIWANDA","SAN BERNARDINO","ETIWANDA COLONY ELEMENTARY",116,111,1,0,4,111,112,111,112,112,"Y",95.6896551724138,96.551724137931,95.6896551724138,96.551724137931,95.6896551724138,0.862068965517241
"1528",113688,"PUBLIC","612960","ETIWANDA ELEMENTARY","ETIWANDA","SAN BERNARDINO","PERDEW ELEMENTARY",103,96,2,0,5,98,98,96,98,98,"Y",95.1456310679612,95.1456310679612,93.2038834951456,95.1456310679612,93.2038834951456,1.94174757281553
"1529",6106595,"PUBLIC","612960","ETIWANDA ELEMENTARY","ETIWANDA","SAN BERNARDINO","WINDROWS ELEMENTARY",81,79,0,0,2,79,79,79,79,79,"Y",97.5308641975309,97.5308641975309,97.5308641975309,97.5308641975309,97.5308641975309,0
"1530",6107569,"PUBLIC","612960","ETIWANDA ELEMENTARY","ALTA LOMA","SAN BERNARDINO","CARYN ELEMENTARY",85,82,1,0,2,82,83,83,83,83,"Y",96.4705882352941,97.6470588235294,97.6470588235294,97.6470588235294,96.4705882352941,1.17647058823529
"1531",6108005,"PUBLIC","612960","ETIWANDA ELEMENTARY","FONTANA","SAN BERNARDINO","WEST HERITAGE ELEMENTARY",114,104,4,0,6,106,107,108,106,108,"Y",92.9824561403509,93.859649122807,94.7368421052632,92.9824561403509,91.2280701754386,3.50877192982456
"1532",6112114,"PUBLIC","612960","ETIWANDA ELEMENTARY","ALTA LOMA","SAN BERNARDINO","CARLETON P. LIGHTFOOT ELEMENTARY",116,107,0,0,9,107,107,107,107,107,"Y",92.2413793103448,92.2413793103448,92.2413793103448,92.2413793103448,92.2413793103448,0
"1533",6112122,"PUBLIC","612960","ETIWANDA ELEMENTARY","RANCHO CUCAMONGA","SAN BERNARDINO","TERRA VISTA ELEMENTARY",127,117,3,0,7,118,119,120,120,120,"Y",92.9133858267717,93.7007874015748,94.488188976378,94.488188976378,92.1259842519685,2.36220472440945
"1534",6112130,"PUBLIC","612960","ETIWANDA ELEMENTARY","FONTANA","SAN BERNARDINO","EAST HERITAGE ELEMENTARY",96,92,0,0,4,92,92,92,92,92,"Y",95.8333333333333,95.8333333333333,95.8333333333333,95.8333333333333,95.8333333333333,0
"1535",6116263,"PUBLIC","612960","ETIWANDA ELEMENTARY","FONTANA","SAN BERNARDINO","DAVID W. LONG ELEMENTARY",173,157,1,1,14,157,158,158,157,158,"Y",90.7514450867052,91.3294797687861,91.3294797687861,90.7514450867052,90.7514450867052,0.578034682080925
"1536",6117519,"PUBLIC","612960","ETIWANDA ELEMENTARY","FONTANA","SAN BERNARDINO","CECILIA LUCERO SOLORIO ELEMENTARY",136,133,3,0,0,133,134,136,136,136,"Y",97.7941176470588,98.5294117647059,100,100,97.7941176470588,2.20588235294118
"1537",6118467,"PUBLIC","612960","ETIWANDA ELEMENTARY","ETIWANDA","SAN BERNARDINO","JOHN L. GOLDEN ELEMENTARY",120,114,0,0,6,114,114,114,114,114,"Y",95,95,95,95,95,0
"1538",6119622,"PUBLIC","612960","ETIWANDA ELEMENTARY","ETIWANDA","SAN BERNARDINO","GRAPELAND ELEMENTARY",151,143,5,0,3,143,145,144,147,148,"Y",94.7019867549669,96.0264900662252,95.364238410596,97.3509933774834,94.7019867549669,3.3112582781457
"1539",6031108,"PUBLIC","613080","EUREKA UNION","GRANITE BAY","PLACER","GREENHILLS ELEMENTARY",103,88,4,0,11,88,88,88,89,91,"Y",85.4368932038835,85.4368932038835,85.4368932038835,86.4077669902913,85.4368932038835,3.88349514563107
"1540",6109029,"PUBLIC","613080","EUREKA UNION","GRANITE BAY","PLACER","OAKHILLS ELEMENTARY",104,89,3,0,12,91,90,90,92,90,"Y",87.5,86.5384615384615,86.5384615384615,88.4615384615385,85.5769230769231,2.88461538461538
"1541",6113971,"PUBLIC","613080","EUREKA UNION","ROSEVILLE","PLACER","MAIDU ELEMENTARY",102,78,14,0,10,80,86,80,86,88,"Y",78.4313725490196,84.3137254901961,78.4313725490196,84.3137254901961,76.4705882352941,13.7254901960784
"1542",102616,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","CAROLYN A. CLARK ELEMENTARY",92,91,1,0,0,91,91,91,92,92,"Y",98.9130434782609,98.9130434782609,98.9130434782609,100,98.9130434782609,1.08695652173913
"1543",6047120,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","CADWALLADER ELEMENTARY",67,66,0,0,1,66,66,66,66,66,"Y",98.5074626865672,98.5074626865672,98.5074626865672,98.5074626865672,98.5074626865672,0
"1544",6047138,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","EVERGREEN ELEMENTARY",83,80,3,0,0,82,82,81,83,83,"Y",98.7951807228916,98.7951807228916,97.5903614457831,100,96.3855421686747,3.6144578313253
"1545",6047146,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","HOLLY OAK ELEMENTARY",93,92,0,0,1,92,92,92,92,92,"Y",98.9247311827957,98.9247311827957,98.9247311827957,98.9247311827957,98.9247311827957,0
"1546",6047153,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","KATHERINE R. SMITH ELEMENTARY",97,97,0,0,0,97,97,97,97,97,"Y",100,100,100,100,100,0
"1547",6047161,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","O. B. WHALEY ELEMENTARY",75,75,0,0,0,75,75,75,75,75,"Y",100,100,100,100,100,0
"1548",6067193,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","CEDAR GROVE ELEMENTARY",72,71,0,1,0,71,71,71,71,71,"Y",98.6111111111111,98.6111111111111,98.6111111111111,98.6111111111111,98.6111111111111,0
"1549",6071534,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","LAURELWOOD ELEMENTARY",50,50,0,0,0,50,50,50,50,50,"Y",100,100,100,100,100,0
"1550",6095988,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","JOHN J. MONTGOMERY ELEMENTARY",80,78,1,0,1,78,79,79,79,79,"Y",97.5,98.75,98.75,98.75,97.5,1.25
"1551",6102081,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","NORWOOD CREEK ELEMENTARY",88,87,0,0,1,87,87,87,87,87,"Y",98.8636363636364,98.8636363636364,98.8636363636364,98.8636363636364,98.8636363636364,0
"1552",6105787,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","MILLBROOK ELEMENTARY",95,93,1,0,1,93,94,94,94,94,"Y",97.8947368421053,98.9473684210526,98.9473684210526,98.9473684210526,97.8947368421053,1.05263157894737
"1553",6107593,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","DOVE HILL ELEMENTARY",93,89,4,0,0,92,92,92,93,92,"Y",98.9247311827957,98.9247311827957,98.9247311827957,100,95.6989247311828,4.3010752688172
"1554",6111942,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","SILVER OAK ELEMENTARY",64,62,2,0,0,63,64,64,63,64,"Y",98.4375,100,100,98.4375,96.875,3.125
"1555",6115851,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","TOM MATSUMOTO ELEMENTARY",94,94,0,0,0,94,94,94,94,94,"Y",100,100,100,100,100,0
"1556",6117956,"PUBLIC","613140","EVERGREEN ELEMENTARY","SAN JOSE","SANTA CLARA","JAMES FRANKLIN SMITH ELEMENTARY",106,106,0,0,0,106,106,106,106,106,"Y",100,100,100,100,100,0
"1557",6053516,"PUBLIC","613170","EVERGREEN UNION","COTTONWOOD","TEHAMA","EVERGREEN ELEMENTARY",114,100,4,0,10,102,102,101,101,104,"Y",89.4736842105263,89.4736842105263,88.5964912280702,88.5964912280702,87.719298245614,3.50877192982456
"1558",6009500,"PUBLIC","613290","FAIRFAX ELEMENTARY","BAKERSFIELD","KERN","VIRGINIA AVENUE ELEMENTARY",297,279,17,0,1,284,286,286,294,295,"Y",95.6228956228956,96.2962962962963,96.2962962962963,98.989898989899,93.9393939393939,5.72390572390572
"1559",112664,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","DAVID A. WEIR ELEMENTARY",93,89,0,0,4,89,89,89,89,89,"Y",95.6989247311828,95.6989247311828,95.6989247311828,95.6989247311828,95.6989247311828,0
"1560",113084,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","ROLLING HILLS ELEMENTARY",110,109,1,0,0,109,110,109,110,110,"Y",99.0909090909091,100,99.0909090909091,100,99.0909090909091,0.909090909090909
"1561",113092,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","CORDELIA HILLS ELEMENTARY",80,79,0,0,1,79,79,79,79,79,"Y",98.75,98.75,98.75,98.75,98.75,0
"1563",6051064,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","ANNA KYLE ELEMENTARY",116,106,7,0,3,106,107,106,113,113,"Y",91.3793103448276,92.2413793103448,91.3793103448276,97.4137931034483,91.3793103448276,6.03448275862069
"1564",6051098,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","CLEO GORDON ELEMENTARY",128,126,2,0,0,126,127,126,127,127,"Y",98.4375,99.21875,98.4375,99.21875,98.4375,1.5625
"1565",6051106,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","SUISUN","SOLANO","CRESCENT ELEMENTARY",113,108,1,1,3,108,109,109,109,109,"Y",95.575221238938,96.4601769911504,96.4601769911504,96.4601769911504,95.575221238938,0.884955752212389
"1566",6051148,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","E. RUTH SHELDON ELEMENTARY",72,67,5,0,0,67,68,70,68,70,"Y",93.0555555555556,94.4444444444444,97.2222222222222,94.4444444444444,93.0555555555556,6.94444444444444
"1567",6051163,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","FAIRVIEW ELEMENTARY",91,88,3,0,0,88,89,89,91,91,"Y",96.7032967032967,97.8021978021978,97.8021978021978,100,96.7032967032967,3.2967032967033
"1568",6051197,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","K. I. JONES ELEMENTARY",72,71,0,0,1,71,71,71,71,71,"Y",98.6111111111111,98.6111111111111,98.6111111111111,98.6111111111111,98.6111111111111,0
"1569",6051221,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","SUISUN VALLEY ELEMENTARY",57,55,1,1,0,55,55,55,56,56,"Y",96.4912280701754,96.4912280701754,96.4912280701754,98.2456140350877,96.4912280701754,1.75438596491228
"1570",6051239,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","TOLENAS ELEMENTARY",105,102,2,0,1,102,104,103,103,104,"Y",97.1428571428571,99.047619047619,98.0952380952381,98.0952380952381,97.1428571428571,1.9047619047619
"1571",6100754,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","SUISUN CITY","SOLANO","SUISUN ELEMENTARY",126,111,12,0,3,111,116,116,121,122,"Y",88.0952380952381,92.0634920634921,92.0634920634921,96.031746031746,88.0952380952381,9.52380952380952
"1572",6106405,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","OAKBROOK ELEMENTARY",82,81,1,0,0,82,82,81,82,82,"Y",100,100,98.780487804878,100,98.780487804878,1.21951219512195
"1573",6109128,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","SUISUN CITY","SOLANO","DAN O. ROOT ELEMENTARY",131,115,7,0,9,117,117,116,120,120,"Y",89.3129770992366,89.3129770992366,88.5496183206107,91.6030534351145,87.7862595419847,5.34351145038168
"1574",6109136,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","B. GALE WILSON ELEMENTARY",59,59,0,0,0,59,59,59,59,59,"Y",100,100,100,100,100,0
"1575",6111405,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","LAUREL CREEK ELEMENTARY",132,127,2,0,3,127,128,129,128,129,"Y",96.2121212121212,96.969696969697,97.7272727272727,96.969696969697,96.2121212121212,1.51515151515152
"1576",6115752,"PUBLIC","613360","FAIRFIELD-SUISUN UNIFIED","FAIRFIELD","SOLANO","NELDA MUNDY ELEMENTARY",98,96,2,0,0,98,98,97,97,98,"Y",100,100,98.9795918367347,98.9795918367347,97.9591836734694,2.04081632653061
"1577",6050272,"PUBLIC","613470","FALL RIVER JOINT UNIFIED","BURNEY","SHASTA","BURNEY ELEMENTARY",61,42,14,0,5,44,43,44,52,52,"Y",72.1311475409836,70.4918032786885,72.1311475409836,85.2459016393443,68.8524590163934,22.9508196721311
"1578",6050280,"PUBLIC","613470","FALL RIVER JOINT UNIFIED","FALL RIVER MILLS","SHASTA","FALL RIVER ELEMENTARY SCHOOL",53,36,17,0,0,38,38,40,47,46,"Y",71.6981132075472,71.6981132075472,75.4716981132076,88.6792452830189,67.9245283018868,32.0754716981132
"1579",6038269,"PUBLIC","613500","FALLBROOK UNION ELEMENTARY","FALLBROOK","SAN DIEGO","LA PALOMA ELEMENTARY",107,100,0,3,4,100,100,100,100,100,"Y",93.4579439252336,93.4579439252336,93.4579439252336,93.4579439252336,93.4579439252336,0
"1580",6038285,"PUBLIC","613500","FALLBROOK UNION ELEMENTARY","FALLBROOK","SAN DIEGO","FALLBROOK STREET ELEMENTARY",118,113,3,0,2,115,115,115,115,116,"Y",97.4576271186441,97.4576271186441,97.4576271186441,97.4576271186441,95.7627118644068,2.54237288135593
"1581",6038301,"PUBLIC","613500","FALLBROOK UNION ELEMENTARY","OCEANSIDE","SAN DIEGO","MARY FAY PENDLETON ELEMENTARY",165,144,18,1,2,147,154,147,152,156,"Y",89.0909090909091,93.3333333333333,89.0909090909091,92.1212121212121,87.2727272727273,10.9090909090909
"1582",6096515,"PUBLIC","613500","FALLBROOK UNION ELEMENTARY","SAN CLEMENTE","SAN DIEGO","SAN ONOFRE ELEMENTARY",158,147,6,0,5,148,150,149,148,149,"Y",93.6708860759494,94.9367088607595,94.3037974683544,93.6708860759494,93.0379746835443,3.79746835443038
"1583",6096911,"PUBLIC","613500","FALLBROOK UNION ELEMENTARY","FALLBROOK","SAN DIEGO","IOWA STREET",20,12,0,0,8,12,12,12,12,12,"Y",60,60,60,60,60,0
"1584",6109524,"PUBLIC","613500","FALLBROOK UNION ELEMENTARY","FALLBROOK","SAN DIEGO","LIVE OAK ELEMENTARY",77,69,5,0,3,72,73,69,74,74,"Y",93.5064935064935,94.8051948051948,89.6103896103896,96.1038961038961,89.6103896103896,6.49350649350649
"1585",6116420,"PUBLIC","613500","FALLBROOK UNION ELEMENTARY","FALLBROOK","SAN DIEGO","WILLIAM H. FRAZIER ELEMENTARY",120,109,0,0,11,109,109,109,109,109,"Y",90.8333333333333,90.8333333333333,90.8333333333333,90.8333333333333,90.8333333333333,0
"1586",6007850,"PUBLIC","613740","FIELDBROOK ELEMENTARY","MCKINLEYVILLE","HUMBOLDT","FIELDBROOK ELEMENTARY",12,5,4,0,3,9,9,7,7,8,"Y",75,75,58.3333333333333,58.3333333333333,41.6666666666667,33.3333333333333
"1587",109520,"PUBLIC","613800","FILLMORE UNIFIED","FILLMORE","VENTURA","MOUNTAIN VISTA",101,94,7,0,0,96,97,96,100,100,"Y",95.049504950495,96.039603960396,95.049504950495,99.009900990099,93.0693069306931,6.93069306930693
"1588",6054985,"PUBLIC","613800","FILLMORE UNIFIED","PIRU","VENTURA","PIRU ELEMENTARY",71,71,0,0,0,71,71,71,71,71,"Y",100,100,100,100,100,0
"1589",6054993,"PUBLIC","613800","FILLMORE UNIFIED","FILLMORE","VENTURA","SAN CAYETANO ELEMENTARY",83,79,3,0,1,81,81,80,81,82,"Y",97.5903614457831,97.5903614457831,96.3855421686747,97.5903614457831,95.1807228915663,3.6144578313253
"1590",6006001,"PUBLIC","613840","FIREBAUGH-LAS DELTAS UNIFIED","FIREBAUGH","FRESNO","HAZEL M. BAILEY PRIMARY",221,214,7,0,0,214,214,214,221,221,"Y",96.8325791855204,96.8325791855204,96.8325791855204,100,96.8325791855204,3.16742081447964
"1591",100404,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","FOLSOM","SACRAMENTO","SANDRA J. GALLARDO ELEMENTARY",80,71,0,0,9,71,71,71,71,71,"Y",88.75,88.75,88.75,88.75,88.75,0
"1592",106757,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","FOLSOM","SACRAMENTO","FOLSOM CORDOVA K-8 COMMUNITY CHARTER",10,9,0,0,1,9,9,9,9,9,"Y",90,90,90,90,90,0
"1593",111278,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","RANCHO CORDOVA","SACRAMENTO","NAVIGATOR ELEMENTARY",64,60,0,0,4,60,60,60,60,60,"Y",93.75,93.75,93.75,93.75,93.75,0
"1594",113621,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","FOLSOM","SACRAMENTO","RUSSELL RANCH ELEMENTARY",97,94,0,0,3,94,94,94,94,94,"Y",96.9072164948454,96.9072164948454,96.9072164948454,96.9072164948454,96.9072164948454,0
"1595",6033146,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","FOLSOM","SACRAMENTO","BLANCHE SPRENTZ ELEMENTARY",157,141,2,0,14,143,143,141,143,143,"Y",91.0828025477707,91.0828025477707,89.8089171974522,91.0828025477707,89.8089171974522,1.27388535031847
"1596",6033153,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","RANCHO CORDOVA","SACRAMENTO","CORDOVA GARDENS ELEMENTARY",44,40,0,0,4,40,40,40,40,40,"Y",90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,90.9090909090909,0
"1597",6033179,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","RANCHO CORDOVA","SACRAMENTO","CORDOVA MEADOWS ELEMENTARY",64,60,1,0,3,60,60,61,61,61,"Y",93.75,93.75,95.3125,95.3125,93.75,1.5625
"1598",6033187,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","RANCHO CORDOVA","SACRAMENTO","CORDOVA VILLA ELEMENTARY",125,107,10,0,8,109,113,115,116,117,"Y",87.2,90.4,92,92.8,85.6,8
"1599",6033203,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","MATHER","SACRAMENTO","MATHER HEIGHTS ELEMENTARY",52,48,0,0,4,48,48,48,48,48,"Y",92.3076923076923,92.3076923076923,92.3076923076923,92.3076923076923,92.3076923076923,0
"1600",6033211,"PUBLIC","613890","FOLSOM-CORDOVA UNIFIED","RANCHO CORDOVA","SACRAMENTO","PETER J. SHIELDS ELEMENTARY",57,46,1,0,10,46,46,47,46,47,"Y",80.7017543859649,80.7017543859649,82.4561403508772,80.7017543859649,80.7017543859649,1.75438596491228
