index,date,day_of_week,day_night,v_name,h_name,h_wins_last_30,h_hr_last_30,h_hits_last_30,h_runs_last_30,h_game_number,attendance,Year,division,home_had_top3_award_player,visitor_had_top3_award_player,h_division,v_division,rivalry_game,h_win_perc,v_win_perc
151088,2008-06-15,Sun,D,WAS,SEA,10,0.8666666666666667,8.933333333333334,4,69,38548,2008,AL WEST,0,0,AL WEST,NL EAST,0,0.377,0.366
151089,2008-06-15,Sun,D,MIA,TBA,18,1,9.066666666666666,4.4,69,28886,2008,AL EAST,1,0,AL EAST,NL EAST,0,0.599,0.522
151090,2008-06-15,Sun,D,CHN,TOR,17,0.7,9.1,4.466666666666667,71,40738,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.531,0.602
151091,2008-06-16,Mon,N,ATL,COL,13,1,8.5,4.1,70,25120,2008,NL WEST,0,1,NL WEST,NL EAST,0,0.457,0.444
151092,2008-06-16,Mon,N,BOS,PHI,19,1.4666666666666666,9.7,6.166666666666667,72,45026,2008,NL EAST,1,1,NL EAST,AL EAST,0,0.568,0.586
151093,2008-06-16,Mon,N,DET,SFN,13,0.7666666666666667,9.533333333333331,4.7,71,33317,2008,NL EAST,1,0,NL EAST,AL CENTRAL,0,0.444,0.457
151094,2008-06-16,Mon,N,NYN,ANA,19,0.7,8,3.466666666666667,71,39229,2008,AL WEST,1,1,AL WEST,NL EAST,0,0.617,0.549
151095,2008-06-16,Mon,N,MIA,SEA,9,0.8333333333333334,8.766666666666667,3.8666666666666663,70,21609,2008,AL WEST,0,0,AL WEST,NL EAST,0,0.377,0.522
151096,2008-06-17,Tue,N,OAK,ARI,12,1.1333333333333333,7.233333333333333,3.6666666666666665,71,28710,2008,NL WEST,1,0,NL WEST,AL WEST,0,0.506,0.466
151097,2008-06-17,Tue,N,LAN,CIN,15,1.1666666666666667,7.833333333333333,4.4,72,26906,2008,NL CENTRAL,1,0,NL CENTRAL,NL WEST,0,0.457,0.519
151098,2008-06-17,Tue,N,CLE,COL,13,1,8.4,4.033333333333333,71,28146,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.457,0.5
151099,2008-06-17,Tue,N,TOR,MIL,16,1.5,9.033333333333331,4.566666666666666,70,37065,2008,NL CENTRAL,1,1,NL CENTRAL,AL EAST,0,0.556,0.531
151100,2008-06-17,Tue,N,BOS,PHI,19,1.4666666666666666,9.7,6.266666666666667,73,45160,2008,NL EAST,1,1,NL EAST,AL EAST,0,0.568,0.586
151101,2008-06-17,Tue,N,DET,SFN,14,0.8,9.5,4.866666666666666,72,33636,2008,NL EAST,1,0,NL EAST,AL CENTRAL,0,0.444,0.457
151102,2008-06-17,Tue,N,KCA,SLN,19,1.2,9.366666666666667,5,72,43793,2008,NL CENTRAL,1,0,NL CENTRAL,AL CENTRAL,0,0.531,0.463
151103,2008-06-17,Tue,N,NYN,ANA,18,0.7,8.033333333333333,3.6,72,40122,2008,AL WEST,1,1,AL WEST,NL EAST,0,0.617,0.549
151104,2008-06-17,Tue,N,HOU,BAL,15,1.2666666666666666,9.466666666666669,4.833333333333333,70,21535,2008,AL EAST,0,0,AL EAST,NL CENTRAL,0,0.422,0.534
151105,2008-06-17,Tue,N,PIT,CHA,19,1.3333333333333333,9.5,4.6,71,28012,2008,AL CENTRAL,1,0,AL CENTRAL,NL CENTRAL,0,0.546,0.414
151106,2008-06-17,Tue,N,WAS,MIN,14,0.7,9.933333333333334,5,71,20920,2008,AL CENTRAL,1,0,AL CENTRAL,NL EAST,0,0.54,0.366
151107,2008-06-17,Tue,N,SDN,NYA,18,1.0666666666666669,10.033333333333331,5.266666666666667,71,52306,2008,AL EAST,0,0,AL EAST,NL WEST,0,0.549,0.389
151108,2008-06-17,Tue,N,MIA,SEA,9,0.7333333333333333,8.5,3.5,71,20214,2008,AL WEST,0,0,AL WEST,NL EAST,0,0.377,0.522
151109,2008-06-17,Tue,N,CHN,TBA,17,1.0333333333333334,8.933333333333334,4.433333333333334,70,31607,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.599,0.602
151110,2008-06-17,Tue,N,ATL,TEX,15,1.5333333333333334,11.033333333333331,6.566666666666666,72,33558,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.488,0.444
151111,2008-06-18,Wed,N,OAK,ARI,11,1.1,6.966666666666667,3.433333333333333,72,28507,2008,NL WEST,1,0,NL WEST,AL WEST,0,0.506,0.466
151112,2008-06-18,Wed,N,LAN,CIN,14,1.1,7.766666666666667,4.3,73,20055,2008,NL CENTRAL,1,0,NL CENTRAL,NL WEST,0,0.457,0.519
151113,2008-06-18,Wed,N,CLE,COL,14,1.0666666666666669,8.666666666666666,4.2,72,28339,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.457,0.5
151114,2008-06-18,Wed,N,TOR,MIL,17,1.6666666666666667,9.066666666666666,4.666666666666667,71,34442,2008,NL CENTRAL,1,1,NL CENTRAL,AL EAST,0,0.556,0.531
151115,2008-06-18,Wed,D,BOS,PHI,18,1.3666666666666667,9.6,5.933333333333334,74,45187,2008,NL EAST,1,1,NL EAST,AL EAST,0,0.568,0.586
151116,2008-06-18,Wed,D,DET,SFN,14,0.8,9.4,4.666666666666667,73,38194,2008,NL EAST,1,0,NL EAST,AL CENTRAL,0,0.444,0.457
151117,2008-06-18,Wed,N,KCA,SLN,18,1.2,9.033333333333331,4.866666666666666,73,43810,2008,NL CENTRAL,1,0,NL CENTRAL,AL CENTRAL,0,0.531,0.463
151118,2008-06-18,Wed,N,NYN,ANA,19,0.7333333333333333,8.233333333333333,3.7666666666666666,73,43138,2008,AL WEST,1,1,AL WEST,NL EAST,0,0.617,0.549
151119,2008-06-18,Wed,N,HOU,BAL,15,1.3,9.5,4.866666666666666,71,21112,2008,AL EAST,0,0,AL EAST,NL CENTRAL,0,0.422,0.534
151120,2008-06-18,Wed,N,PIT,CHA,19,1.4666666666666666,9.8,5,72,28570,2008,AL CENTRAL,1,0,AL CENTRAL,NL CENTRAL,0,0.546,0.414
151121,2008-06-18,Wed,N,WAS,MIN,14,0.7333333333333333,9.766666666666667,4.933333333333334,72,23841,2008,AL CENTRAL,1,0,AL CENTRAL,NL EAST,0,0.54,0.366
151122,2008-06-18,Wed,N,SDN,NYA,18,1.1666666666666667,10.166666666666666,5.466666666666667,72,52628,2008,AL EAST,0,0,AL EAST,NL WEST,0,0.549,0.389
151123,2008-06-18,Wed,N,MIA,SEA,10,0.7333333333333333,8.7,3.6,72,24163,2008,AL WEST,0,0,AL WEST,NL EAST,0,0.377,0.522
151124,2008-06-18,Wed,N,CHN,TBA,18,1.1,9.033333333333331,4.5,71,31496,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.599,0.602
151125,2008-06-18,Wed,N,ATL,TEX,16,1.6,11.033333333333331,6.7,73,38545,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.488,0.444
151126,2008-06-19,Thu,D,OAK,ARI,11,1.1333333333333333,7.3,3.6666666666666665,73,31997,2008,NL WEST,1,0,NL WEST,AL WEST,0,0.506,0.466
151127,2008-06-19,Thu,D,LAN,CIN,13,1.1,7.8,4.2,74,30136,2008,NL CENTRAL,1,0,NL CENTRAL,NL WEST,0,0.457,0.519
151128,2008-06-19,Thu,N,CLE,COL,15,1.1,8.733333333333333,4.266666666666667,73,33174,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.457,0.5
151129,2008-06-19,Thu,D,TOR,MIL,18,1.7,9.233333333333333,4.766666666666667,72,35173,2008,NL CENTRAL,1,1,NL CENTRAL,AL EAST,0,0.556,0.531
151130,2008-06-19,Thu,D,KCA,SLN,18,1.2,8.933333333333334,4.766666666666667,74,44277,2008,NL CENTRAL,1,0,NL CENTRAL,AL CENTRAL,0,0.531,0.463
151131,2008-06-19,Thu,N,HOU,BAL,15,1.3,9.566666666666666,4.733333333333333,72,31480,2008,AL EAST,0,0,AL EAST,NL CENTRAL,0,0.422,0.534
151132,2008-06-19,Thu,D,PIT,CHA,19,1.5333333333333334,9.966666666666669,5.2,73,26685,2008,AL CENTRAL,1,0,AL CENTRAL,NL CENTRAL,0,0.546,0.414
151133,2008-06-19,Thu,D,WAS,MIN,15,0.7333333333333333,9.966666666666669,5.233333333333333,73,24793,2008,AL CENTRAL,1,0,AL CENTRAL,NL EAST,0,0.54,0.366
151134,2008-06-19,Thu,D,SDN,NYA,19,1.2,10.4,5.666666666666667,73,54362,2008,AL EAST,0,0,AL EAST,NL WEST,0,0.549,0.389
151135,2008-06-19,Thu,N,CHN,TBA,18,1.0333333333333334,9.1,4.5,72,34441,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.599,0.602
151136,2008-06-19,Thu,D,ATL,TEX,15,1.4,10.666666666666666,6.233333333333333,74,28853,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.488,0.444
151137,2008-06-20,Fri,N,SEA,ATL,13,1.0333333333333334,8.766666666666667,4.366666666666666,75,40268,2008,NL EAST,1,0,NL EAST,AL WEST,0,0.444,0.377
151138,2008-06-20,Fri,D,CHA,CHN,19,0.9666666666666668,9.533333333333331,4.833333333333333,74,41106,2008,NL CENTRAL,1,1,NL CENTRAL,AL CENTRAL,0,0.602,0.546
151139,2008-06-20,Fri,N,NYN,COL,15,1.1333333333333333,8.933333333333334,4.366666666666666,74,30411,2008,NL WEST,0,1,NL WEST,NL EAST,0,0.457,0.549
151140,2008-06-20,Fri,N,CLE,LAN,12,0.5666666666666667,8.3,3.3333333333333335,73,50667,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.519,0.5
151141,2008-06-20,Fri,N,BAL,MIL,19,1.7,9.233333333333333,4.933333333333334,73,36526,2008,NL CENTRAL,1,0,NL CENTRAL,AL EAST,0,0.556,0.422
151142,2008-06-20,Fri,N,ANA,PHI,18,1.3666666666666667,9.6,5.966666666666667,75,45033,2008,NL EAST,1,1,NL EAST,AL WEST,0,0.568,0.617
151143,2008-06-20,Fri,N,TOR,PIT,13,1.1333333333333333,9.266666666666667,4.733333333333333,74,28962,2008,NL CENTRAL,0,1,NL CENTRAL,AL EAST,0,0.414,0.531
151144,2008-06-20,Fri,N,DET,SDN,15,1.1333333333333333,9.033333333333331,4.233333333333333,75,40683,2008,NL WEST,0,0,NL WEST,AL CENTRAL,0,0.389,0.457
151145,2008-06-20,Fri,N,TEX,WAS,11,0.7,8.3,3.2333333333333334,75,30359,2008,NL EAST,0,0,NL EAST,AL WEST,0,0.366,0.488
151146,2008-06-20,Fri,N,SLN,BOS,20,1.4666666666666666,8.7,5.166666666666667,76,37671,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.586,0.531
151147,2008-06-20,Fri,N,SFN,KCA,10,0.9333333333333332,9.133333333333333,3.9,74,34588,2008,AL CENTRAL,0,1,AL CENTRAL,NL EAST,0,0.463,0.444
151148,2008-06-20,Fri,N,ARI,MIN,16,0.7,10.166666666666666,5.466666666666667,74,29069,2008,AL CENTRAL,1,1,AL CENTRAL,NL WEST,0,0.54,0.506
151149,2008-06-20,Fri,N,CIN,NYA,20,1.1,10.266666666666667,5.6,74,53421,2008,AL EAST,0,1,AL EAST,NL CENTRAL,0,0.549,0.457
151150,2008-06-20,Fri,N,MIA,OAK,16,1,8.7,4.5,73,15035,2008,AL WEST,0,0,AL WEST,NL EAST,0,0.466,0.522
151151,2008-06-20,Fri,N,HOU,TBA,18,1.0666666666666669,9.033333333333331,4.666666666666667,73,14741,2008,AL EAST,1,0,AL EAST,NL CENTRAL,0,0.599,0.534
151152,2008-06-21,Sat,N,SEA,ATL,12,1,8.7,4.233333333333333,76,47158,2008,NL EAST,1,0,NL EAST,AL WEST,0,0.444,0.377
151153,2008-06-21,Sat,D,CHA,CHN,19,1.0666666666666669,9.733333333333333,4.833333333333333,75,41021,2008,NL CENTRAL,1,1,NL CENTRAL,AL CENTRAL,0,0.602,0.546
151154,2008-06-21,Sat,N,NYN,COL,14,1.1,8.9,4.233333333333333,75,35637,2008,NL WEST,0,1,NL WEST,NL EAST,0,0.457,0.549
151155,2008-06-21,Sat,D,CLE,LAN,12,0.5666666666666667,8.466666666666667,3.4,74,45036,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.519,0.5
151156,2008-06-21,Sat,N,BAL,MIL,19,1.7333333333333334,9.166666666666666,4.9,74,42521,2008,NL CENTRAL,1,0,NL CENTRAL,AL EAST,0,0.556,0.422
151157,2008-06-21,Sat,N,ANA,PHI,18,1.3,9.233333333333333,5.833333333333333,76,45196,2008,NL EAST,1,1,NL EAST,AL WEST,0,0.568,0.617
151158,2008-06-21,Sat,N,TOR,PIT,14,1.1,9.4,4.666666666666667,75,27014,2008,NL CENTRAL,0,1,NL CENTRAL,AL EAST,0,0.414,0.531
151159,2008-06-21,Sat,N,DET,SDN,16,1.1666666666666667,9.066666666666666,4.366666666666666,76,34749,2008,NL WEST,0,0,NL WEST,AL CENTRAL,0,0.389,0.457
151160,2008-06-21,Sat,N,TEX,WAS,11,0.7,8.466666666666667,3.3,76,32975,2008,NL EAST,0,0,NL EAST,AL WEST,0,0.366,0.488
151161,2008-06-21,Sat,D,SLN,BOS,19,1.3666666666666667,8.533333333333333,4.933333333333334,77,37227,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.586,0.531
151162,2008-06-21,Sat,N,SFN,KCA,10,0.9333333333333332,9.366666666666667,4.033333333333333,75,28903,2008,AL CENTRAL,0,1,AL CENTRAL,NL EAST,0,0.463,0.444
151163,2008-06-21,Sat,N,ARI,MIN,16,0.7,10.1,5.466666666666667,75,25505,2008,AL CENTRAL,1,1,AL CENTRAL,NL WEST,0,0.54,0.506
151164,2008-06-21,Sat,D,CIN,NYA,20,1.0666666666666669,10.433333333333334,5.6,75,54509,2008,AL EAST,0,1,AL EAST,NL CENTRAL,0,0.549,0.457
151165,2008-06-21,Sat,N,MIA,OAK,17,1.0666666666666669,8.733333333333333,4.666666666666667,74,19287,2008,AL WEST,0,0,AL WEST,NL EAST,0,0.466,0.522
151166,2008-06-21,Sat,N,HOU,TBA,18,1.0666666666666669,8.7,4.5,74,29953,2008,AL EAST,1,0,AL EAST,NL CENTRAL,0,0.599,0.534
151167,2008-06-22,Sun,D,SEA,ATL,12,0.9666666666666668,8.6,4.033333333333333,77,30965,2008,NL EAST,1,0,NL EAST,AL WEST,0,0.444,0.377
151168,2008-06-22,Sun,N,CHA,CHN,19,1.1333333333333333,9.766666666666667,4.966666666666667,76,41034,2008,NL CENTRAL,1,1,NL CENTRAL,AL CENTRAL,0,0.602,0.546
151169,2008-06-22,Sun,D,NYN,COL,14,1.1333333333333333,9.133333333333333,4.333333333333333,76,45019,2008,NL WEST,0,1,NL WEST,NL EAST,0,0.457,0.549
151170,2008-06-22,Sun,D,CLE,LAN,11,0.6,8.3,3.2666666666666666,75,39993,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.519,0.5
151171,2008-06-22,Sun,D,BAL,MIL,20,1.6333333333333333,9.166666666666666,4.766666666666667,75,43517,2008,NL CENTRAL,1,0,NL CENTRAL,AL EAST,0,0.556,0.422
151172,2008-06-22,Sun,D,ANA,PHI,18,1.3333333333333333,9.166666666666666,5.9,77,44571,2008,NL EAST,1,1,NL EAST,AL WEST,0,0.568,0.617
151173,2008-06-22,Sun,D,TOR,PIT,15,1.1666666666666667,9.4,4.8,76,22983,2008,NL CENTRAL,0,1,NL CENTRAL,AL EAST,0,0.414,0.531
151174,2008-06-22,Sun,D,DET,SDN,16,1.2,9.166666666666666,4.466666666666667,77,28779,2008,NL WEST,0,0,NL WEST,AL CENTRAL,0,0.389,0.457
151175,2008-06-22,Sun,D,TEX,WAS,10,0.7333333333333333,8.4,3.2666666666666666,77,32690,2008,NL EAST,0,0,NL EAST,AL WEST,0,0.366,0.488
151176,2008-06-22,Sun,D,SLN,BOS,18,1.3666666666666667,8.566666666666666,4.8,78,37085,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.586,0.531
151177,2008-06-22,Sun,D,SFN,KCA,11,0.9666666666666668,9.433333333333334,4.166666666666667,76,20499,2008,AL CENTRAL,0,1,AL CENTRAL,NL EAST,0,0.463,0.444
151178,2008-06-22,Sun,D,ARI,MIN,16,0.7,10,5.3,76,31497,2008,AL CENTRAL,1,1,AL CENTRAL,NL WEST,0,0.54,0.506
151179,2008-06-22,Sun,D,CIN,NYA,20,1.0333333333333334,10.433333333333334,5.533333333333333,76,54234,2008,AL EAST,0,1,AL EAST,NL CENTRAL,0,0.549,0.457
151180,2008-06-22,Sun,D,MIA,OAK,16,1,8.8,4.633333333333334,75,22461,2008,AL WEST,0,0,AL WEST,NL EAST,0,0.466,0.522
151181,2008-06-22,Sun,D,HOU,TBA,19,1.0666666666666669,8.633333333333333,4.5,75,19778,2008,AL EAST,1,0,AL EAST,NL CENTRAL,0,0.599,0.534
151182,2008-06-23,Mon,N,MIL,ATL,12,1.1,8.666666666666666,4.166666666666667,78,25661,2008,NL EAST,1,1,NL EAST,NL CENTRAL,0,0.444,0.556
151183,2008-06-23,Mon,N,SEA,NYN,15,1,9.133333333333333,4.566666666666666,75,49789,2008,NL EAST,1,0,NL EAST,AL WEST,0,0.549,0.377
151184,2008-06-23,Mon,N,ANA,WAS,10,0.8,8.433333333333334,3.3666666666666667,78,24805,2008,NL EAST,0,1,NL EAST,AL WEST,0,0.366,0.617
151185,2008-06-23,Mon,N,ARI,BOS,18,1.4333333333333331,8.833333333333334,4.9,79,37694,2008,AL EAST,1,1,AL EAST,NL WEST,0,0.586,0.506
151186,2008-06-23,Mon,N,COL,KCA,12,0.9666666666666668,9.666666666666666,4.433333333333334,77,12260,2008,AL CENTRAL,0,0,AL CENTRAL,NL WEST,0,0.463,0.457
151187,2008-06-24,Tue,N,MIL,ATL,12,1.1,8.6,4.166666666666667,79,29224,2008,NL EAST,1,1,NL EAST,NL CENTRAL,0,0.444,0.556
151188,2008-06-24,Tue,N,BAL,CHN,20,1.1666666666666667,9.766666666666667,5.133333333333334,77,41537,2008,NL CENTRAL,1,0,NL CENTRAL,AL EAST,0,0.602,0.422
151189,2008-06-24,Tue,N,TBA,MIA,14,1.5666666666666669,8.466666666666667,4.966666666666667,76,12352,2008,NL EAST,0,1,NL EAST,AL EAST,0,0.522,0.599
151190,2008-06-24,Tue,N,TEX,HOU,10,1,8.5,3.566666666666667,77,40052,2008,NL CENTRAL,0,0,NL CENTRAL,AL WEST,0,0.534,0.488
151191,2008-06-24,Tue,N,CHA,LAN,11,0.6333333333333333,8.3,3.2666666666666666,76,43900,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.519,0.546
151192,2008-06-24,Tue,N,SEA,NYN,15,0.9333333333333332,9,4.566666666666666,76,49386,2008,NL EAST,1,0,NL EAST,AL WEST,0,0.549,0.377
151193,2008-06-24,Tue,N,NYA,PIT,15,1.1333333333333333,9.366666666666667,4.933333333333334,77,38867,2008,NL CENTRAL,0,0,NL CENTRAL,AL EAST,0,0.414,0.549
151194,2008-06-24,Tue,N,MIN,SDN,15,1.2,9.233333333333333,4.466666666666667,78,36948,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.389,0.54
151195,2008-06-24,Tue,N,ANA,WAS,10,0.8333333333333334,8.233333333333333,3.3666666666666667,79,28531,2008,NL EAST,0,1,NL EAST,AL WEST,0,0.366,0.617
151196,2008-06-24,Tue,N,ARI,BOS,17,1.3666666666666667,8.566666666666666,4.733333333333333,80,37867,2008,AL EAST,1,1,AL EAST,NL WEST,0,0.586,0.506
151197,2008-06-24,Tue,N,SFN,CLE,13,1.1333333333333333,9.166666666666666,5.233333333333333,77,29024,2008,AL CENTRAL,1,1,AL CENTRAL,NL EAST,0,0.5,0.444
151198,2008-06-24,Tue,N,SLN,DET,18,1.1666666666666667,9.3,5.2,76,44446,2008,AL CENTRAL,0,1,AL CENTRAL,NL CENTRAL,0,0.457,0.531
151199,2008-06-24,Tue,N,COL,KCA,13,1,9.5,4.433333333333334,78,19169,2008,AL CENTRAL,0,0,AL CENTRAL,NL WEST,0,0.463,0.457
151200,2008-06-24,Tue,N,PHI,OAK,17,0.9666666666666668,8.833333333333334,4.8,76,13348,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.466,0.568
151201,2008-06-24,Tue,N,CIN,TOR,13,0.7,8.8,4.333333333333333,78,28153,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.531,0.457
151202,2008-06-25,Wed,D,MIL,ATL,11,1.1,8.566666666666666,4.166666666666667,80,34829,2008,NL EAST,1,1,NL EAST,NL CENTRAL,0,0.444,0.556
151203,2008-06-25,Wed,N,BAL,CHN,20,1.2,9.966666666666669,5.2,78,40754,2008,NL CENTRAL,1,0,NL CENTRAL,AL EAST,0,0.602,0.422
151204,2008-06-25,Wed,N,TBA,MIA,13,1.5666666666666669,8.433333333333334,4.966666666666667,77,13165,2008,NL EAST,0,1,NL EAST,AL EAST,0,0.522,0.599
151205,2008-06-25,Wed,N,TEX,HOU,10,1,8.5,3.566666666666667,78,32567,2008,NL CENTRAL,0,0,NL CENTRAL,AL WEST,0,0.534,0.488
151206,2008-06-25,Wed,N,CHA,LAN,10,0.6333333333333333,8.233333333333333,3.1333333333333333,77,40162,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.519,0.546
151207,2008-06-25,Wed,N,SEA,NYN,15,0.8666666666666667,8.933333333333334,4.4,77,52154,2008,NL EAST,1,0,NL EAST,AL WEST,0,0.549,0.377
151208,2008-06-25,Wed,N,NYA,PIT,15,1.1333333333333333,9.566666666666666,5.066666666666666,78,38952,2008,NL CENTRAL,0,0,NL CENTRAL,AL EAST,0,0.414,0.549
151209,2008-06-25,Wed,N,MIN,SDN,15,1.1666666666666667,9.133333333333333,4.4,79,22324,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.389,0.54
151210,2008-06-25,Wed,N,ANA,WAS,9,0.8666666666666667,8.333333333333334,3.3,80,29180,2008,NL EAST,0,1,NL EAST,AL WEST,0,0.366,0.617
151211,2008-06-25,Wed,N,ARI,BOS,17,1.3333333333333333,8.466666666666667,4.533333333333333,81,37924,2008,AL EAST,1,1,AL EAST,NL WEST,0,0.586,0.506
151212,2008-06-25,Wed,N,SFN,CLE,13,1.1333333333333333,9.333333333333334,5.266666666666667,78,25654,2008,AL CENTRAL,1,1,AL CENTRAL,NL EAST,0,0.5,0.444
151213,2008-06-25,Wed,N,SLN,DET,17,1.2333333333333334,9.133333333333333,5.033333333333333,77,40091,2008,AL CENTRAL,0,1,AL CENTRAL,NL CENTRAL,0,0.457,0.531
151214,2008-06-25,Wed,N,COL,KCA,14,1.0333333333333334,9.633333333333333,4.633333333333334,79,16615,2008,AL CENTRAL,0,0,AL CENTRAL,NL WEST,0,0.463,0.457
151215,2008-06-25,Wed,N,PHI,OAK,18,0.9333333333333332,8.7,4.766666666666667,77,22231,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.466,0.568
151216,2008-06-25,Wed,N,CIN,TOR,14,0.8,9.166666666666666,4.7,79,25437,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.531,0.457
151217,2008-06-26,Thu,D,BAL,CHN,20,1.2,9.733333333333333,5.033333333333333,79,41670,2008,NL CENTRAL,1,0,NL CENTRAL,AL EAST,0,0.602,0.422
151218,2008-06-26,Thu,D,TBA,MIA,13,1.5666666666666669,8.566666666666666,5,78,17107,2008,NL EAST,0,1,NL EAST,AL EAST,0,0.522,0.599
151219,2008-06-26,Thu,N,TEX,HOU,9,1,8.533333333333333,3.466666666666667,79,36506,2008,NL CENTRAL,0,0,NL CENTRAL,AL WEST,0,0.534,0.488
151220,2008-06-26,Thu,D,CHA,LAN,11,0.6333333333333333,8.266666666666667,3.2666666666666666,78,37956,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.519,0.546
151221,2008-06-26,Thu,D,MIN,SDN,14,1.0333333333333334,8.933333333333334,4.233333333333333,80,28789,2008,NL WEST,0,1,NL WEST,AL CENTRAL,0,0.389,0.54
151222,2008-06-26,Thu,N,SFN,CLE,13,1.1,9.233333333333333,5,79,25257,2008,AL CENTRAL,1,1,AL CENTRAL,NL EAST,0,0.5,0.444
151223,2008-06-26,Thu,D,SLN,DET,17,1.2,9.333333333333334,5,78,41022,2008,AL CENTRAL,0,1,AL CENTRAL,NL CENTRAL,0,0.457,0.531
151224,2008-06-26,Thu,D,PHI,OAK,18,0.9,8.633333333333333,4.7,78,17228,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.466,0.568
151225,2008-06-26,Thu,N,CIN,TOR,13,0.8333333333333334,9.233333333333333,4.733333333333333,80,25129,2008,AL EAST,1,1,AL EAST,NL CENTRAL,0,0.531,0.457
151226,2008-06-27,Fri,N,ARI,MIA,12,1.4666666666666666,8.266666666666667,4.766666666666667,79,15291,2008,NL EAST,0,1,NL EAST,NL WEST,0,0.522,0.506
151227,2008-06-27,Fri,N,BOS,HOU,10,1,8.666666666666666,3.533333333333333,80,42327,2008,NL CENTRAL,0,1,NL CENTRAL,AL EAST,0,0.534,0.586
151228,2008-06-27,Fri,N,ANA,LAN,11,0.6333333333333333,8.166666666666666,3.2666666666666666,79,50419,2008,NL WEST,0,1,NL WEST,AL WEST,0,0.519,0.617
151229,2008-06-27,Fri,D,NYN,NYA,19,1.0666666666666669,10.466666666666669,5.4,79,54978,2008,AL EAST,0,1,AL EAST,NL EAST,0,0.549,0.549
151230,2008-06-27,Fri,N,TBA,PIT,15,1.1333333333333333,9.566666666666666,4.966666666666667,79,19970,2008,NL CENTRAL,0,1,NL CENTRAL,AL EAST,0,0.414,0.599
151231,2008-06-27,Fri,N,SEA,SDN,14,1.0666666666666669,9,4.266666666666667,81,28640,2008,NL WEST,0,0,NL WEST,AL WEST,0,0.389,0.377
151232,2008-06-27,Fri,N,BAL,WAS,10,0.8666666666666667,8.4,3.4,81,35830,2008,NL EAST,0,0,NL EAST,AL EAST,0,0.366,0.422
151233,2008-06-27,Fri,D,CHN,CHA,17,1.5,10.2,5.233333333333333,80,39132,2008,AL CENTRAL,1,1,AL CENTRAL,NL CENTRAL,0,0.546,0.602
151234,2008-06-27,Fri,N,CIN,CLE,13,1.0333333333333334,9.266666666666667,4.966666666666667,80,34844,2008,AL CENTRAL,1,1,AL CENTRAL,NL CENTRAL,0,0.5,0.457
151235,2008-06-27,Fri,N,COL,DET,18,1.2,9.4,4.966666666666667,79,40842,2008,AL CENTRAL,0,0,AL CENTRAL,NL WEST,0,0.457,0.457
151236,2008-06-27,Fri,N,SLN,KCA,15,1.0333333333333334,9.666666666666666,4.766666666666667,80,36360,2008,AL CENTRAL,0,1,AL CENTRAL,NL CENTRAL,0,0.463,0.531
151237,2008-06-27,Fri,N,MIL,MIN,19,0.7666666666666667,9.933333333333334,5.333333333333333,80,30104,2008,AL CENTRAL,1,1,AL CENTRAL,NL CENTRAL,0,0.54,0.556
151238,2008-06-27,Fri,N,NYA,NYN,15,0.9,8.7,4.366666666666666,79,56308,2008,NL EAST,1,0,NL EAST,AL EAST,0,0.549,0.549
151239,2008-06-27,Fri,N,SFN,OAK,18,0.8333333333333334,8.533333333333333,4.566666666666666,79,27125,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.466,0.444
151240,2008-06-27,Fri,N,PHI,TEX,15,1.2333333333333334,9.566666666666666,5.666666666666667,81,28623,2008,AL WEST,0,1,AL WEST,NL EAST,0,0.488,0.568
151241,2008-06-27,Fri,N,ATL,TOR,13,0.8666666666666667,9.1,4.733333333333333,81,24282,2008,AL EAST,1,1,AL EAST,NL EAST,0,0.531,0.444
151242,2008-06-28,Sat,N,ARI,MIA,12,1.4666666666666666,8.1,4.7,80,27777,2008,NL EAST,0,1,NL EAST,NL WEST,0,0.522,0.506
