index,date,day_of_week,day_night,v_name,h_name,h_wins_last_30,h_hr_last_30,h_hits_last_30,h_runs_last_30,h_game_number,attendance
165139,2014-05-09,Fri,N,CLE,TBA,12,0.9,8.733333333333333,3.966666666666667,36,17541
165140,2014-05-09,Fri,N,BOS,TEX,16,0.6666666666666666,8.5,4.133333333333334,36,45392
165141,2014-05-09,Fri,N,ANA,TOR,16,1.4666666666666666,9.466666666666667,5.466666666666667,36,21383
165142,2014-05-09,Fri,N,CHN,ATL,16,1,8.166666666666666,3.3,34,27145
165143,2014-05-09,Fri,N,COL,CIN,14,0.8333333333333334,8.566666666666666,3.966666666666667,34,27187
165144,2014-05-09,Fri,N,SFN,LAN,15,1,9.133333333333333,4.166666666666667,37,49171
165145,2014-05-09,Fri,N,NYA,MIL,19,1.0666666666666667,8.333333333333334,4.066666666666666,36,40123
165146,2014-05-09,Fri,N,PHI,NYN,16,0.5666666666666667,7.8,4.033333333333333,34,30036
165147,2014-05-09,Fri,N,SLN,PIT,11,0.9,8.233333333333333,3.8333333333333335,35,33696
165148,2014-05-09,Fri,N,MIA,SDN,13,0.5666666666666667,7.333333333333333,2.6666666666666665,37,22553
165149,2014-05-10,Sat,N,HOU,BAL,18,0.9,9.4,4.466666666666667,34,26264
165150,2014-05-10,Sat,N,ARI,CHA,16,1.1333333333333333,9.466666666666667,5.266666666666667,38,24634
165151,2014-05-10,Sat,D,MIN,DET,19,0.8666666666666667,9.766666666666667,4.833333333333333,32,42312
165152,2014-05-10,Sat,N,WAS,OAK,18,0.9666666666666667,9.1,5.133333333333334,37,36067
165153,2014-05-10,Sat,N,KCA,SEA,14,0.6333333333333333,7.533333333333333,3.7,36,29359
165154,2014-05-10,Sat,N,CLE,TBA,11,0.8333333333333334,8.9,3.9,37,29212
165155,2014-05-10,Sat,N,BOS,TEX,16,0.6666666666666666,8.733333333333333,4.3,37,47964
165156,2014-05-10,Sat,D,ANA,TOR,15,1.4333333333333333,9.433333333333334,5.433333333333334,37,31412
165157,2014-05-10,Sat,N,CHN,ATL,16,0.9666666666666667,8.266666666666667,3.3333333333333335,35,30658
165158,2014-05-10,Sat,N,COL,CIN,15,0.8666666666666667,8.5,4,35,37984
165159,2014-05-10,Sat,D,SFN,LAN,15,1.0333333333333334,8.966666666666667,4.133333333333334,38,47199
165160,2014-05-10,Sat,N,NYA,MIL,18,1.1,8.3,4.033333333333333,37,43085
165161,2014-05-10,Sat,N,PHI,NYN,15,0.5,7.933333333333334,3.966666666666667,35,29170
165162,2014-05-10,Sat,N,SLN,PIT,12,0.9333333333333333,8.433333333333334,4,36,34914
165163,2014-05-10,Sat,N,MIA,SDN,14,0.6,7.266666666666667,2.8,38,27719
165164,2014-05-11,Sun,D,HOU,BAL,19,0.9666666666666667,9.6,4.5,35,45944
165165,2014-05-11,Sun,D,ARI,CHA,15,0.9666666666666667,9.066666666666666,4.866666666666666,39,18612
165166,2014-05-11,Sun,D,MIN,DET,19,0.9,9.933333333333334,5.066666666666666,33,40468
165167,2014-05-11,Sun,D,WAS,OAK,18,0.9666666666666667,9,5,38,28205
165168,2014-05-11,Sun,D,KCA,SEA,15,0.7,7.5,3.7,37,30447
165169,2014-05-11,Sun,D,CLE,TBA,12,0.8333333333333334,8.966666666666667,4.133333333333334,38,23679
165170,2014-05-11,Sun,D,BOS,TEX,16,0.6666666666666666,8.7,4.366666666666666,38,41407
165171,2014-05-11,Sun,D,ANA,TOR,15,1.4,9.333333333333334,5.4,38,20871
165172,2014-05-11,Sun,D,CHN,ATL,16,0.9666666666666667,8,3.2,36,26151
165173,2014-05-11,Sun,D,COL,CIN,15,0.8333333333333334,8.433333333333334,3.966666666666667,36,33143
165174,2014-05-11,Sun,D,SFN,LAN,15,0.9333333333333333,9.033333333333333,4.133333333333334,39,51369
165175,2014-05-11,Sun,D,NYA,MIL,18,1.1,8.133333333333333,3.8666666666666667,38,43544
165176,2014-05-11,Sun,D,PHI,NYN,14,0.4666666666666667,7.966666666666667,3.9,36,28926
165177,2014-05-11,Sun,N,SLN,PIT,12,0.9333333333333333,8.6,4.066666666666666,37,32065
165178,2014-05-11,Sun,D,MIA,SDN,15,0.6666666666666666,7.5,3.1,39,17682
165179,2014-05-12,Mon,N,DET,BAL,19,0.9666666666666667,9.533333333333333,4.366666666666666,36,24517
165180,2014-05-12,Mon,N,TEX,HOU,9,1,7.733333333333333,3.6333333333333333,39,14617
165181,2014-05-12,Mon,N,NYN,NYA,16,1.0666666666666667,9.3,4.5,37,46517
165182,2014-05-12,Mon,N,CHA,OAK,18,1,9.2,5.066666666666666,39,10120
165183,2014-05-12,Mon,N,TBA,SEA,14,0.7333333333333333,7.6,3.7666666666666666,38,12392
165184,2014-05-12,Mon,N,ANA,TOR,14,1.3333333333333333,9.366666666666667,5.333333333333333,39,13603
165185,2014-05-12,Mon,N,WAS,ARI,13,0.8333333333333334,8.866666666666667,3.7666666666666666,41,16555
165186,2014-05-12,Mon,N,MIA,LAN,14,0.9666666666666667,9.166666666666666,4.166666666666667,40,37187
165187,2014-05-12,Mon,N,ATL,SFN,18,1.1,7.9,3.7333333333333334,39,41438
165188,2014-05-12,Mon,N,CHN,SLN,14,0.5666666666666667,8.866666666666667,3.7,39,44434
165189,2014-05-13,Tue,N,DET,BAL,18,0.9333333333333333,9.466666666666667,4.3,37,29950
165190,2014-05-13,Tue,N,TEX,HOU,9,0.9666666666666667,7.9,3.533333333333333,40,14028
165191,2014-05-13,Tue,N,COL,KCA,15,0.5333333333333333,9,4.266666666666667,38,15914
165192,2014-05-13,Tue,N,BOS,MIN,14,0.7333333333333333,8.266666666666667,4.333333333333333,37,23949
165193,2014-05-13,Tue,N,NYN,NYA,15,1.1,9.5,4.6,38,45958
165194,2014-05-13,Tue,N,CHA,OAK,18,0.9666666666666667,9.033333333333333,5.033333333333333,40,13826
165195,2014-05-13,Tue,N,TBA,SEA,15,0.8333333333333334,8.033333333333333,4.166666666666667,39,13446
165196,2014-05-13,Tue,N,CLE,TOR,14,1.3666666666666667,9.3,5.333333333333333,40,13673
165197,2014-05-13,Tue,N,WAS,ARI,12,0.8,8.9,3.7,42,19025
165198,2014-05-13,Tue,N,SDN,CIN,15,0.8666666666666667,8.366666666666667,4.033333333333333,37,23269
165199,2014-05-13,Tue,N,MIA,LAN,15,0.9666666666666667,9.133333333333333,4.166666666666667,41,50349
165200,2014-05-13,Tue,N,PIT,MIL,18,1.0333333333333334,8.1,3.7666666666666666,39,24176
165201,2014-05-13,Tue,N,ANA,PHI,14,0.6,8.5,3.6666666666666665,37,41959
165202,2014-05-13,Tue,N,ATL,SFN,19,1.0666666666666667,7.9,3.7666666666666666,40,41506
165203,2014-05-13,Tue,N,CHN,SLN,14,0.5666666666666667,8.933333333333334,3.8666666666666667,40,43627
165204,2014-05-14,Wed,D,DET,BAL,18,0.9666666666666667,9.433333333333334,4.266666666666667,38,36727
165205,2014-05-14,Wed,N,TEX,HOU,9,0.9333333333333333,8,3.6,41,17783
165206,2014-05-14,Wed,D,COL,KCA,15,0.5666666666666667,8.933333333333334,4.2,39,27323
165207,2014-05-14,Wed,N,BOS,MIN,15,0.8,8.5,4.5,38,26802
165208,2014-05-14,Wed,D,CHA,OAK,19,1.0666666666666667,9.4,5.266666666666667,41,18035
165209,2014-05-14,Wed,D,TBA,SEA,14,0.7666666666666667,7.866666666666666,4,40,20951
165210,2014-05-14,Wed,N,CLE,TOR,15,1.3666666666666667,9.233333333333333,5.366666666666666,41,14068
165211,2014-05-14,Wed,D,WAS,ARI,12,0.8,8.733333333333333,3.6,43,18325
165212,2014-05-14,Wed,N,MIA,LAN,15,0.9333333333333333,9.2,4.2,42,39498
165213,2014-05-14,Wed,N,PIT,MIL,18,1.0333333333333334,8.133333333333333,3.7333333333333334,40,24962
165214,2014-05-14,Wed,N,NYA,NYN,16,0.7,8.666666666666666,4.5,39,35577
165215,2014-05-14,Wed,D,ANA,PHI,14,0.6,8.333333333333334,3.6333333333333333,38,33308
165216,2014-05-14,Wed,D,ATL,SFN,19,1.0666666666666667,7.733333333333333,3.6,41,41253
165217,2014-05-15,Thu,N,TBA,ANA,17,1.1666666666666667,9.3,5.133333333333334,40,34441
165218,2014-05-15,Thu,N,BAL,KCA,16,0.5666666666666667,9.033333333333333,4.266666666666667,40,12455
165219,2014-05-15,Thu,D,BOS,MIN,15,0.7666666666666667,8.4,4.5,39,29628
165220,2014-05-15,Thu,N,CLE,TOR,14,1.3666666666666667,9.4,5.433333333333334,42,17364
165221,2014-05-15,Thu,D,SDN,CIN,15,0.8666666666666667,8.266666666666667,3.966666666666667,38,27686
165222,2014-05-15,Thu,N,SDN,CIN,16,0.9,8.433333333333334,3.966666666666667,39,23544
165223,2014-05-15,Thu,D,PIT,MIL,17,0.9666666666666667,8.133333333333333,3.6333333333333333,41,34743
165224,2014-05-15,Thu,N,NYA,NYN,15,0.7,8.5,4.3,40,40133
165225,2014-05-15,Thu,N,MIA,SFN,19,1.1333333333333333,8.033333333333333,3.7333333333333334,42,41597
165226,2014-05-15,Thu,D,CHN,SLN,15,0.5666666666666667,9,3.9,41,42501
165227,2014-05-16,Fri,N,TBA,ANA,17,1.1333333333333333,9.2,5.166666666666667,41,38796
165228,2014-05-16,Fri,N,DET,BOS,16,0.8666666666666667,8.266666666666667,4.533333333333333,41,37225
165229,2014-05-16,Fri,N,OAK,CLE,14,0.9,8.366666666666667,4.266666666666667,42,21389
165230,2014-05-16,Fri,N,CHA,HOU,10,0.9666666666666667,8.3,3.7666666666666666,42,17529
165231,2014-05-16,Fri,N,BAL,KCA,16,0.5666666666666667,9.066666666666666,4.266666666666667,41,25985
165232,2014-05-16,Fri,N,SEA,MIN,16,0.7666666666666667,8.7,4.6,40,27275
165233,2014-05-16,Fri,N,TOR,TEX,15,0.7,8.7,4.1,42,39129
165234,2014-05-16,Fri,N,LAN,ARI,12,0.8333333333333334,8.866666666666667,3.6333333333333333,44,31154
165235,2014-05-16,Fri,D,MIL,CHN,10,0.9,8,4.1,40,35771
165236,2014-05-16,Fri,N,SDN,COL,17,1.5666666666666667,10.266666666666667,5.566666666666666,43,35384
165237,2014-05-16,Fri,N,CIN,PHI,14,0.6,8.2,3.5,39,27316
165238,2014-05-16,Fri,N,MIA,SFN,20,1.1666666666666667,8.333333333333334,3.933333333333333,43,41819
165239,2014-05-16,Fri,N,ATL,SLN,15,0.5333333333333333,8.766666666666667,3.7333333333333334,42,43701
165240,2014-05-16,Fri,N,NYN,WAS,14,0.9333333333333333,8.2,3.466666666666667,41,34413
165241,2014-05-17,Sat,N,TBA,ANA,17,1.0333333333333334,9.033333333333333,4.966666666666667,42,42224
165242,2014-05-17,Sat,N,DET,BOS,15,0.8,8.133333333333333,4.4,42,37608
165243,2014-05-17,Sat,N,OAK,CLE,13,0.8333333333333334,8.066666666666666,3.9,43,18358
165244,2014-05-17,Sat,D,CHA,HOU,9,0.9333333333333333,8.366666666666667,3.6333333333333333,43,20612
165245,2014-05-17,Sat,N,BAL,KCA,16,0.5666666666666667,9,4.166666666666667,42,24064
165246,2014-05-17,Sat,N,SEA,MIN,16,0.8,8.733333333333333,4.433333333333334,41,29717
165247,2014-05-17,Sat,D,PIT,NYA,16,1.0666666666666667,9.266666666666667,4.566666666666666,41,47353
165248,2014-05-17,Sat,N,TOR,TEX,14,0.7,8.633333333333333,4.066666666666666,43,39723
165249,2014-05-17,Sat,N,LAN,ARI,12,0.8,8.633333333333333,3.466666666666667,45,36688
165250,2014-05-17,Sat,D,MIL,CHN,9,0.9333333333333333,7.866666666666666,4,41,36671
165251,2014-05-17,Sat,N,SDN,COL,18,1.5,10.333333333333334,5.533333333333333,44,40508
165252,2014-05-17,Sat,N,CIN,PHI,14,0.5666666666666667,8.2,3.433333333333333,40,30075
165253,2014-05-17,Sat,N,MIA,SFN,19,1.1,8.4,3.933333333333333,44,41619
165254,2014-05-17,Sat,D,ATL,SLN,15,0.5333333333333333,8.8,3.7,43,44981
165255,2014-05-17,Sat,D,NYN,WAS,15,0.9,8.2,3.533333333333333,42,41225
165256,2014-05-18,Sun,D,TBA,ANA,17,0.9,8.766666666666667,4.7,43,36655
165257,2014-05-18,Sun,N,DET,BOS,15,0.8,8.133333333333333,4.3,43,35006
165258,2014-05-18,Sun,D,OAK,CLE,13,0.8,8.066666666666666,3.8666666666666667,44,14872
165259,2014-05-18,Sun,D,CHA,HOU,10,1,8.566666666666666,3.8333333333333335,44,21532
165260,2014-05-18,Sun,D,BAL,KCA,16,0.5333333333333333,8.9,4.066666666666666,43,22692
165261,2014-05-18,Sun,D,SEA,MIN,16,0.7666666666666667,8.733333333333333,4.333333333333333,42,32511
165262,2014-05-18,Sun,D,PIT,NYA,17,1.2,9.333333333333334,4.733333333333333,42,0
165263,2014-05-18,Sun,D,PIT,NYA,17,1.0333333333333334,9.066666666666666,4.633333333333334,43,46858
165264,2014-05-18,Sun,D,TOR,TEX,14,0.7,8.666666666666666,4.1,44,43671
165265,2014-05-18,Sun,D,LAN,ARI,13,0.9,8.866666666666667,3.8666666666666667,46,35406
165266,2014-05-18,Sun,D,MIL,CHN,10,0.9,7.733333333333333,3.966666666666667,42,37631
165267,2014-05-18,Sun,D,SDN,COL,18,1.5,10.5,5.566666666666666,45,44092
165268,2014-05-18,Sun,D,CIN,PHI,14,0.6333333333333333,8.3,3.6333333333333333,41,36096
165269,2014-05-18,Sun,D,MIA,SFN,18,1.1,8.2,3.8333333333333335,45,41551
165270,2014-05-18,Sun,D,ATL,SLN,15,0.4666666666666667,8.7,3.7,44,44278
165271,2014-05-18,Sun,D,NYN,WAS,15,0.9,8.2,3.533333333333333,43,36965
165272,2014-05-19,Mon,N,HOU,ANA,18,0.9333333333333333,9,4.833333333333333,44,33150
165273,2014-05-19,Mon,N,DET,CLE,12,0.8666666666666667,8.166666666666666,3.8666666666666667,45,12709
165274,2014-05-19,Mon,N,CHA,KCA,16,0.5333333333333333,8.833333333333334,4.133333333333334,44,16462
165275,2014-05-19,Mon,N,MIL,ATL,15,0.8333333333333334,7.4,2.966666666666667,43,20468
165276,2014-05-19,Mon,N,CIN,WAS,15,0.8666666666666667,7.933333333333334,3.433333333333333,44,24505
165277,2014-05-20,Tue,N,HOU,ANA,18,0.8666666666666667,8.8,4.6,45,30150
165278,2014-05-20,Tue,N,TOR,BOS,15,0.7666666666666667,8.033333333333333,4.3,44,37904
165279,2014-05-20,Tue,N,DET,CLE,13,0.8666666666666667,8.3,3.8666666666666667,46,13924
165280,2014-05-20,Tue,N,CHA,KCA,15,0.5333333333333333,8.833333333333334,4.166666666666667,45,14900
165281,2014-05-20,Tue,N,OAK,TBA,12,0.8,9.166666666666666,4.466666666666667,46,11369
165282,2014-05-20,Tue,N,SEA,TEX,14,0.6666666666666666,8.533333333333333,4.133333333333334,45,43706
165283,2014-05-20,Tue,N,MIL,ATL,15,0.7666666666666667,7.6,2.966666666666667,44,20045
165284,2014-05-20,Tue,N,NYA,CHN,11,0.9333333333333333,7.766666666666667,3.966666666666667,43,38753
165285,2014-05-20,Tue,N,SFN,COL,18,1.6,10.6,5.733333333333333,46,31046
165286,2014-05-20,Tue,N,PHI,MIA,17,1.1666666666666667,8.733333333333333,4.366666666666666,46,18699
165287,2014-05-20,Tue,N,LAN,NYN,14,0.6333333333333333,8.033333333333333,3.966666666666667,44,22288
165288,2014-05-20,Tue,N,BAL,PIT,11,0.7666666666666667,8.733333333333333,3.8333333333333335,44,22787
165289,2014-05-20,Tue,N,MIN,SDN,14,0.8666666666666667,7.3,3.1666666666666665,46,19136
165290,2014-05-20,Tue,N,ARI,SLN,14,0.4,8.8,3.6666666666666665,45,42252
165291,2014-05-20,Tue,N,CIN,WAS,15,0.8333333333333334,8.2,3.466666666666667,45,26455
165292,2014-05-21,Wed,N,HOU,ANA,18,0.8333333333333334,8.8,4.733333333333333,46,40112
165293,2014-05-21,Wed,N,TOR,BOS,15,0.7666666666666667,8.333333333333334,4.4,45,36116
165294,2014-05-21,Wed,D,DET,CLE,14,0.8666666666666667,8.366666666666667,4,47,19228
165295,2014-05-21,Wed,N,CHA,KCA,14,0.5,8.8,4.2,46,17576
165296,2014-05-21,Wed,N,OAK,TBA,12,0.7666666666666667,9.066666666666666,4.4,47,10555
165297,2014-05-21,Wed,D,SEA,TEX,13,0.7,8.533333333333333,4.1,46,43654
165298,2014-05-21,Wed,N,MIL,ATL,15,0.8,7.5,3.1,45,18148
165299,2014-05-21,Wed,D,NYA,CHN,12,0.9333333333333333,8.033333333333333,4.166666666666667,44,34808
165300,2014-05-21,Wed,N,SFN,COL,19,1.6,10.633333333333333,5.833333333333333,47,30411
165301,2014-05-21,Wed,N,PHI,MIA,17,1.1333333333333333,8.7,4.433333333333334,47,18257
165302,2014-05-21,Wed,N,LAN,NYN,13,0.6666666666666666,8,3.8,45,23721
165303,2014-05-21,Wed,N,BAL,PIT,11,0.7666666666666667,8.833333333333334,3.7333333333333334,45,19365
165304,2014-05-21,Wed,N,MIN,SDN,14,0.8333333333333334,7.266666666666667,3.2333333333333334,47,16079
165305,2014-05-21,Wed,N,ARI,SLN,15,0.43333333333333335,8.833333333333334,3.8,46,40542
165306,2014-05-21,Wed,D,CIN,WAS,15,0.7666666666666667,8.266666666666667,3.566666666666667,46,28944
165307,2014-05-22,Thu,N,CLE,BAL,16,1.0666666666666667,9.2,4.266666666666667,45,18894
165308,2014-05-22,Thu,D,TOR,BOS,14,0.8,8.5,4.333333333333333,46,36018
165309,2014-05-22,Thu,N,NYA,CHA,15,1.0666666666666667,8.933333333333334,4.8,49,21677
165310,2014-05-22,Thu,D,TEX,DET,20,1.1,9.9,5.2,43,40768
165311,2014-05-22,Thu,N,HOU,SEA,15,0.7333333333333333,7.833333333333333,4.2,46,13836
165312,2014-05-22,Thu,D,OAK,TBA,11,0.7333333333333333,8.833333333333334,4.1,48,11257
165313,2014-05-22,Thu,N,MIL,ATL,15,0.8,7.533333333333333,3.1333333333333333,46,30148
165314,2014-05-22,Thu,D,SFN,COL,18,1.6,10.666666666666666,5.766666666666667,48,36468
165315,2014-05-22,Thu,D,PHI,MIA,17,1.1,8.733333333333333,4.633333333333334,48,25507
165316,2014-05-22,Thu,N,LAN,NYN,12,0.6666666666666666,8.1,3.7333333333333334,46,23416
165317,2014-05-22,Thu,N,WAS,PIT,12,0.7666666666666667,9.166666666666666,4.033333333333333,46,23468
165318,2014-05-22,Thu,N,CHN,SDN,13,0.8,7.366666666666666,3.1666666666666665,48,21263
165319,2014-05-22,Thu,N,ARI,SLN,15,0.43333333333333335,8.733333333333333,3.6333333333333333,47,40787
165320,2014-05-23,Fri,N,KCA,ANA,18,0.7666666666666667,8.5,4.433333333333334,47,35082
165321,2014-05-23,Fri,N,CLE,BAL,15,1.1333333333333333,9.133333333333333,4.233333333333333,46,39602
165322,2014-05-23,Fri,N,NYA,CHA,15,0.9666666666666667,8.6,4.366666666666666,50,27091
165323,2014-05-23,Fri,N,TEX,DET,20,1.1,9.766666666666667,5.066666666666666,44,39835
165324,2014-05-23,Fri,N,HOU,SEA,16,0.7333333333333333,7.666666666666667,4.166666666666667,47,21192
165325,2014-05-23,Fri,N,BOS,TBA,11,0.6,8.633333333333333,3.7333333333333334,49,20898
165326,2014-05-23,Fri,N,OAK,TOR,16,1.6333333333333333,9.333333333333334,5.366666666666666,49,21007
165327,2014-05-23,Fri,N,COL,ATL,15,0.8,7.433333333333334,3.1,47,25646
165328,2014-05-23,Fri,N,SLN,CIN,15,0.5666666666666667,8.066666666666666,3.4,46,37271
165329,2014-05-23,Fri,N,MIL,MIA,17,1.1,8.733333333333333,4.533333333333333,49,18989
165330,2014-05-23,Fri,N,LAN,PHI,14,0.7,8.5,3.8666666666666667,45,27254
165331,2014-05-23,Fri,N,WAS,PIT,12,0.6333333333333333,9,3.7666666666666666,47,31592
165332,2014-05-23,Fri,N,CHN,SDN,12,0.8333333333333334,7.3,3.1,49,26489
165333,2014-05-23,Fri,N,MIN,SFN,20,1.2,8.5,4.233333333333333,49,41514
165334,2014-05-24,Sat,D,KCA,ANA,19,0.7666666666666667,8.766666666666667,4.566666666666666,48,42140
165335,2014-05-24,Sat,D,CLE,BAL,16,1.2,9.433333333333334,4.433333333333334,47,36873
165336,2014-05-24,Sat,D,NYA,CHA,15,1.0333333333333334,8.866666666666667,4.466666666666667,51,33413
165337,2014-05-24,Sat,D,TEX,DET,20,1.1,9.766666666666667,5.133333333333334,45,43447
165338,2014-05-24,Sat,N,HOU,SEA,17,0.7666666666666667,7.966666666666667,4.366666666666666,48,21585
165339,2014-05-24,Sat,D,BOS,TBA,12,0.6,8.633333333333333,3.7333333333333334,50,23569
165340,2014-05-24,Sat,D,OAK,TOR,17,1.6666666666666667,9.233333333333333,5.333333333333333,50,29372
165341,2014-05-24,Sat,D,COL,ATL,15,0.7666666666666667,7.4,2.966666666666667,48,26741
165342,2014-05-24,Sat,N,SLN,CIN,15,0.6333333333333333,8.1,3.433333333333333,47,41585
165343,2014-05-24,Sat,D,MIL,MIA,16,1.2333333333333334,8.866666666666667,4.6,50,25819
165344,2014-05-24,Sat,D,ARI,NYN,13,0.6666666666666666,8.333333333333334,3.9,47,24551
165345,2014-05-24,Sat,D,LAN,PHI,13,0.7,8.333333333333334,3.8333333333333335,46,32287
165346,2014-05-24,Sat,N,WAS,PIT,13,0.6666666666666666,9.033333333333333,3.8,48,38889
165347,2014-05-24,Sat,N,CHN,SDN,13,0.8666666666666667,7.466666666666667,3.3666666666666667,50,42107
165348,2014-05-24,Sat,N,MIN,SFN,20,1.2333333333333334,8.6,4.3,50,41724
165349,2014-05-25,Sun,D,KCA,ANA,19,0.8333333333333334,9,4.666666666666667,49,36114
165350,2014-05-25,Sun,D,CLE,BAL,16,1.1666666666666667,9.3,4.266666666666667,48,37649
165351,2014-05-25,Sun,D,NYA,CHA,15,0.9666666666666667,8.766666666666667,4.366666666666666,52,39142
165352,2014-05-25,Sun,D,TEX,DET,19,1.1,10.033333333333333,5.133333333333334,46,42583
165353,2014-05-25,Sun,D,HOU,SEA,17,0.7666666666666667,8.033333333333333,4.433333333333334,49,26839
165354,2014-05-25,Sun,D,BOS,TBA,12,0.6,8.666666666666666,3.7,51,26199
165355,2014-05-25,Sun,D,OAK,TOR,17,1.6,9.233333333333333,5.2,51,45277
165356,2014-05-25,Sun,N,COL,ATL,15,0.7666666666666667,7.2,2.9,49,35565
165357,2014-05-25,Sun,N,SLN,CIN,15,0.6666666666666666,8.1,3.4,48,42273
165358,2014-05-25,Sun,D,MIL,MIA,17,1.2,8.833333333333334,4.6,51,21897
165359,2014-05-25,Sun,D,ARI,NYN,13,0.7,8.166666666666666,3.8,48,0
165360,2014-05-25,Sun,D,ARI,NYN,12,0.7,8.166666666666666,3.7,49,30785
165361,2014-05-25,Sun,D,LAN,PHI,14,0.7333333333333333,8.5,3.966666666666667,47,36141
165362,2014-05-25,Sun,D,WAS,PIT,14,0.7,8.933333333333334,3.6666666666666665,49,38047
165363,2014-05-25,Sun,D,CHN,SDN,13,0.8666666666666667,7.333333333333333,3.3333333333333335,51,32167
165364,2014-05-25,Sun,D,MIN,SFN,21,1.2666666666666666,8.566666666666666,4.3,51,42590
165365,2014-05-26,Mon,D,CLE,CHA,14,0.9,8.666666666666666,4.2,53,17075
165366,2014-05-26,Mon,N,HOU,KCA,14,0.43333333333333335,8.633333333333333,4.033333333333333,50,32070
165367,2014-05-26,Mon,D,TEX,MIN,15,0.7666666666666667,8.333333333333334,3.8666666666666667,48,30571
165368,2014-05-26,Mon,D,DET,OAK,17,1,8.433333333333334,5.133333333333334,51,35067
165369,2014-05-26,Mon,D,ANA,SEA,17,0.7666666666666667,7.933333333333334,4.4,50,22710
165370,2014-05-26,Mon,N,TBA,TOR,18,1.5333333333333334,9.033333333333333,5.033333333333333,52,15616
165371,2014-05-26,Mon,N,SDN,ARI,15,0.9,8.733333333333333,3.8333333333333335,53,35580
165372,2014-05-26,Mon,D,BOS,ATL,15,0.8333333333333334,7.133333333333334,3,50,48501
165373,2014-05-26,Mon,N,CIN,LAN,15,1.1,9.766666666666667,4.533333333333333,52,45505
165374,2014-05-26,Mon,D,BAL,MIL,15,0.9333333333333333,8.333333333333334,3.7666666666666666,52,42889
165375,2014-05-26,Mon,D,PIT,NYN,12,0.7,8.366666666666667,3.7666666666666666,50,29309
165376,2014-05-26,Mon,N,COL,PHI,14,0.7333333333333333,8.333333333333334,3.933333333333333,48,27289
165377,2014-05-26,Mon,D,CHN,SFN,22,1.2666666666666666,8.7,4.533333333333333,52,42257
165378,2014-05-26,Mon,D,NYA,SLN,17,0.4666666666666667,9.266666666666667,3.966666666666667,51,47311
165379,2014-05-26,Mon,D,MIA,WAS,14,0.7666666666666667,8.433333333333334,3.6,51,33677
165380,2014-05-27,Tue,N,CLE,CHA,15,0.9,8.6,4.266666666666667,54,14237
165381,2014-05-27,Tue,N,HOU,KCA,14,0.36666666666666664,8.633333333333333,4,51,17826
165382,2014-05-27,Tue,N,TEX,MIN,14,0.7666666666666667,8.2,3.6666666666666665,49,22702
165383,2014-05-27,Tue,N,DET,OAK,18,1.1666666666666667,8.7,5.466666666666667,52,21549
165384,2014-05-27,Tue,N,ANA,SEA,18,0.7333333333333333,8,4.5,51,13064
165385,2014-05-27,Tue,N,TBA,TOR,19,1.5666666666666667,9.3,5.233333333333333,53,15993
165386,2014-05-27,Tue,N,SDN,ARI,16,0.9,8.866666666666667,4,54,17862
165387,2014-05-27,Tue,N,BOS,ATL,15,0.8333333333333334,7.3,3.2,51,37168
165388,2014-05-27,Tue,N,CIN,LAN,15,1.0666666666666667,9.533333333333333,4.5,53,46013
165389,2014-05-27,Tue,N,BAL,MIL,14,0.9333333333333333,8.4,3.8,53,25552
165390,2014-05-27,Tue,N,PIT,NYN,12,0.7333333333333333,8.5,3.8666666666666667,51,20263
165391,2014-05-27,Tue,N,COL,PHI,14,0.7333333333333333,8.233333333333333,3.9,49,23159
165392,2014-05-27,Tue,N,CHN,SFN,21,1.1,8.433333333333334,4.266666666666667,53,41060
165393,2014-05-27,Tue,N,NYA,SLN,16,0.4666666666666667,9.233333333333333,4,52,45202
165394,2014-05-28,Wed,N,ATL,BOS,13,0.7,8.4,4.333333333333333,52,36189
165395,2014-05-28,Wed,N,CLE,CHA,15,0.8666666666666667,8.466666666666667,4.033333333333333,55,14228
165396,2014-05-28,Wed,D,HOU,KCA,14,0.36666666666666664,8.666666666666666,3.966666666666667,52,16220
165397,2014-05-28,Wed,N,TEX,MIN,15,0.7333333333333333,8.2,3.7,50,26472
165398,2014-05-28,Wed,N,DET,OAK,17,1.1,8.5,5.3,53,15590
165399,2014-05-28,Wed,N,ANA,SEA,17,0.7,8.066666666666666,4.466666666666667,52,13895
165400,2014-05-28,Wed,N,TBA,TOR,20,1.6333333333333333,9.533333333333333,5.5,54,17309
165401,2014-05-28,Wed,N,SDN,ARI,15,0.9333333333333333,8.733333333333333,3.8666666666666667,55,22233
165402,2014-05-28,Wed,N,CIN,LAN,16,1.0333333333333334,9.433333333333334,4.6,54,41129
165403,2014-05-28,Wed,N,BAL,MIL,14,1,8.433333333333334,3.8666666666666667,54,28280
165404,2014-05-28,Wed,D,PIT,NYN,12,0.7,8.6,3.9,52,34839
165405,2014-05-28,Wed,N,COL,PHI,13,0.7333333333333333,8.133333333333333,3.7333333333333334,50,23691
165406,2014-05-28,Wed,D,CHN,SFN,21,1.0666666666666667,8.5,4.233333333333333,54,41186
165407,2014-05-28,Wed,N,NYA,SLN,17,0.5333333333333333,9.2,4.133333333333334,53,45267
165408,2014-05-28,Wed,N,MIA,WAS,14,0.8,8.433333333333334,3.6,52,24830
165409,2014-05-29,Thu,N,ATL,BOS,13,0.7,8.466666666666667,4.3,53,36292
